1.02.03.2.03.0001	Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota	Terlaksananya Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota	Jumlah Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota yang Ditingkatkan Mutu dan Kompetensinya	Orang	"Peningkatan Kompetensi SDMK adalah upaya yang meliputi pelatihan sumber daya manusia Kesehatan untuk memenuhi kebutuhan pembangunan Kesehatan

Peningkatan Kualifikasi SDMK adalah upaya yang meliputi Pendidikan sumber daya manusia Kesehatan untuk memenuhi kebutuhan pembangunan Kesehatan

Sumber daya manusia kesehatan adalah tenaga kesehatan (termasuk tenaga kesehatan strategis) dan tenaga pendukung/penunjang kesehatan yang terlibat dan bekerja serta mengabdikan dirinya dalam upaya dan manajemen kesehatan

Tenaga Kesehatan dikelompokkan ke dalam: 
a. tenaga medis (Dokter, Dokter Gigi, Dokter Spesialis, Dokter Gigi Spesialis); 
b. tenaga psikologi  
c. tenaga  Keperawatan
d. tenaga  Kebidanan
e. tenaga kefarmasian(Apoteker, Tenaga Teknis Kepfarmasian); 
f. tenaga kesehatan masyarakat (Epidemiolog Kesehatan, Tenaga Promosi Kesehatan dan Ilmu Prilaku, Pembimbing Kesehatan Kerja, Tenagan Administrasi dan Kebijakan Kesehatan, Tenaga Biostatistik dan Kependudukan, Tenaga Kesehatan Reproduksi dan Keluarga);
g. tenaga kesehatan lingkungan ( Tenaga Sanitasi Lingkungan, Entomolog Kesehatan, Mikrobiolog Kesehatan); 
h. tenaga gizi (Nutrisionis dan Dietisien); 
i. tenaga keterapian fisik (fisioterafis, Okupasi Terafis, Terafis Wicara, Akupuntur) ; 
i. tenaga keteknisian medis (perekam medis dan informasi Kesehatan, Teknik kardiovaskuler, teknisi pelayanan darah, refraksionis optisien/optometris, teknisi gigi, penata anestesi, terapis gigi dan mulut, audiologis); 
k. tenaga teknik biomedika  (radiografer, elektromedis, ahli teknologi laboratorium medik, fisikawan medik, radioterapis, ortotik prostetik); 
l. tenaga kesehatan tradisional (tenaga Kesehatan tradisional ramuan, tenaga Kesehatan tradisional keterampilan); dan 
m. tenaga kesehatan lain (ditetapkan oleh Menteri).

PP no 67 tahun 2019 tentang tata kelola nakes, Undang-undang Nakes No 36 tahun 2014, Undang-undang kesehatan No 36 Tahun 2009,"
1.02.04.2.03.0001	Pengendalian dan Pengawasan serta Tindak Lanjut Pengawasan Sertifikat Produksi Pangan Industri Rumah Tangga dan Nomor P-IRT sebagai Izin Produksi, untuk Produk Makanan Minuman Tertentu yang Dapat Diproduksi oleh Industri Rumah Tangga	Terlaksananya Pengendalian dan Pengawasan serta Tindak Lanjut Pengawasan Sertifikat Produksi Pangan Industri Rumah Tangga dan Nomor P-IRT sebagai Izin Produksi, untuk Produk Makanan Minuman Tertentu yang Dapat Diproduksi oleh Industri Rumah Tangga	Jumlah Dokumen Hasil Pengendalian dan Pengawasan serta Tindak Lanjut Pengawasan Sertifikat Produksi Pangan Industri Rumah Tangga dan Nomor P-IRT sebagai Izin Produksi, untuk Produk Makanan Minuman Tertentu yang Dapat Diproduksi oleh Industri Rumah Tangga	Dokumen	"Industri Rumah Tangga Pangan (IRTP) adalah perusahaan pangan yang memiliki tempat usaha di tempat tinggal dengan peralatan pengolahan pangan manual hingga semi otomatis

Sertifikat  Pemenuhan Komitmen Produksi Pangan Olahan Industri Rumah Tangga yang selanjutnya disebut SPP-IRT adalah jaminan tertulis yang diberikan oleh pemerintah daerah Kabupaten/Kota terhadap Pangan olahan Produksi IRTP di wilayah kerjanya yang telah memenuhi persyaratan penerbitan SPP-IRT dalam rangka peredaran P-IRT.

Pengendalian dan pengawasan merupakan  serangkaian proses pengawasan terhadap pemenuhan komitmen dari  pelaku usaha yang diberi waktu 3-6 bulan berupa penyelenggaraan penyuluhan keamanan pangan, pemeriksaan sarana IRTP dan pemeriksaan terhadap label dan iklan pangan.

Tindak lanjut pengawasan merupakan serangkaian proses berupa kaji ulang SPP-IRT yang terbit dan sosialisasi SPP-IRT  terhadap pelaku usaha


- PP No. 5 Tahun 2021 tentang Penyelenggaraan Perizinan Berusaha Berbasis Risiko
- Peraturan BPOM Nomor 22 Tahun 2018 Tentang Pedoman Pemberian Sertifikat Produksi Pangan Industri Rumah Tangga
- Peraturan BPOM Nomor 10 Tahun 2021 Tentang Standar Kegiatan Usaha dan Produk Pada Penyelenggaraan Perizinan Berusaha Berbasis Risiko Sektor Obat Dan Makanan
- Peraturan Menteri Dalam Negeri Nomor 41 Tahun 2018 Tentang Peningkatan Koordinasi Pembinaan Dan Pengawasan Obat Dan Makanan Di Daerah"
1.02.04.2.04.0001	Pengendalian dan Pengawasan serta Tindak Lanjut Pengawasan Penerbitan Sertifikat Laik Higiene Sanitasi Tempat Pengelolaan Makanan (TPM) antara lain Jasa Boga, Rumah Makan/Restoran dan Depot Air Minum (DAM)	Terlaksananya Pengendalian dan Pengawasan serta Tindak Lanjut Pengawasan Penerbitan Sertifikat Laik Higiene Sanitasi Tempat Pengelolaan Makanan (TPM) antara lain Jasa Boga, Rumah Makan/Restoran dan Depot Air Minum (DAM)	Jumlah Dokumen Hasil Pengendalian dan Pengawasan serta Tindak Lanjut Pengawasan Penerbitan Sertifikat Laik Higiene Sanitasi Tempat Pengelolaan Makanan (TPM) antara lain Jasa Boga, Rumah Makan/Restoran dan Depot Air Minum (DAM)	Dokumen	"Tempat Pengelolaan Pangan (TPP) adalah adalah sarana produksi untuk menyiapkan, mengolah, mengemas, menyimpan, menyajikan dan/atau mengangkut pangan olahan siap saji baik yang bersifat komersial maupun nonkomersial seperti  jasa boga/katering, rumah makan/restoran, gerai pangan jajanan, gerai pangan jajanan keliling, sentra gerai pangan jajanan/kantin, dapur gerai pangan jajanan,  TPP tertentu dan Depot Air Minum (DAM)               

 Sertifikat Laik Higiene Sanitasi yang selanjutnya disingkat SLHS adalah bukti tertulis keamanan pangan untuk pemenuhan standar baku mutu dan persyaratan kesehatan pangan olahan siap saji. 
Jenis TPP wajib memiliki Sertifikat Laik Higiene Sanitasi
(SLHS) adalah Jasaboga/Katering, Restoran, TPP tertentu dan Depot Air Minum

Jasa boga/katering adalah Tempat Pengelolaan Pangan (TPP) yang produknya siap dikonsumsi bagi umum di luar tempat usaha atas dasar pesanan dan tidak melayani makan di tempat usaha (dine in).

 Restoran adalah TPP yang produknya siap dikonsumsi bagi umum di dalam tempat usaha/melayani makan di tempat (dine in) serta melayani pesanan di luar tempat usaha.

TPP Tertentu adalah TPP yang produknya memiliki umur simpan satu sampai kurang dari tujuh hari pada suhu ruang.

Depot Air Minum yang selanjutnya disebut DAM adalah usaha industri yang melakukan proses pengolahan air baku menjadi air minum dalam bentuk curah dan menjual langsung kepada konsumen

Permenkes No 14 Tahun 2021 Tentang Standar Kegiatan Usaha dan Produk pada Penyelenggaraan Perizinan Berusaha Berbasis Resiko sektor kesehatan
Permenkes No 2 Tahun 2013 Tentang kejadian luar biasa keracunan pangan"
1.02.05.2.01.0001	Peningkatan Upaya Promosi Kesehatan, Advokasi, Kemitraan dan Pemberdayaan Masyarakat	Terlaksananya Peningkatan Upaya Promosi Kesehatan, Advokasi, Kemitraan dan Pemberdayaan Masyarakat	Jumlah Dokumen Promosi Kesehatan, Advokasi, Kemitraan dan Pemberdayaan Masyarakat	Dokumen	"Promosi Kesehatan  adalah kegiatan atau upaya peningkatan derajat kesehatan masyarakat melalui advokasi kesehatan, penggalangan kemitraan, pemberdayaan masyarakat di berbagai tatanan, peningkatan peran serta masyarakat dan lintas sektor dan pelaksanan Komunikasi Informasi Edukasi Kesehatan.

Upaya Advokasi Kesehatan tingkat kabupaten adalah  upaya yang dilakukan untuk mempengaruhi para penentu kebijakan atau pengambil keputusan ditingkat kabupaten untuk membuat kebijakan publik yang mendukung peningkatan kesehatan masyarakat   

Pemberdayaan masyarakat dan lintas sektor tingkat daerah kabupaten/kota adalah  upaya untuk menumbuhkan kesadaran, kemauan dan kemampuan kelompok masyarakat dan lintas sektor tingkat kabupaten/kota agar dapat secara mandiri dalam memikirkan, memutuskan dan melakukan sesuatu yang tepat untuk memecahkan masalah kesehatan dengan kemampuan dan sumber daya yang dimiliki  

Salah satu pemberdayaan yang dilaksanakan adalah pemberdayaan peran lintas sektor tingkat daerah provinsi dalam mempersiapkan pokja PPAS (Perumahan Permukiman Air Minum dan Sanitasi) atau pokja PKP (Perumahan Kawasan Permukiman) di tingkat pemerintah kabupaten/kota agar memiliki kapasitas dalam pelaksanaan EHRA (Environmental Health Risk Assesment) sebagai alat dalam penyusunan Strategi Sanitasi Kab/ Pelaksanaan advokasi percepatan Stop Buang Air Besar Sembarangan dan pilar-pilar Sanitasi Total Berbasis Masyarakat (STBM) lainnya dan air minum sanitasi aman.

1.	Instruksi Presiden Nomor 1 Tahun 2017 tentang Gerakan Masyarakat Hidup Sehat
2.	Undang-Undang Nomor 17 tahun 2023 tentang Kesehatan
3.	Peraturan Pemerintah Nomor 28 Tahun 2024 Tentang Peraturan Pelaksanaan Undang-Undang Nomor 17 Tahun 2023 Tentang Kesehatan
4.	Peraturan Menteri Kesehatan Nomor 8 Tahun 2019 Tentang Pemberdayaan Masyarakat Bidang Kesehatan 
5.	Peraturan Menteri Kesehatan Nomor 74 Tahun 2015 tentang Upaya Peningkatan dan Pencegahan Penyakit 
6.	Keputusan Menteri Kesehatan Nomor :1114/MENKES/SK/VIII/2005 Tentang Pedoman Pelaksanaan Promosi Kesehatan di Daerah
7.	Peraturan Menteri Perencanaan Pembangunan Nasional/Kepala Bappenas Nomor 11 Tahun 2017 tentang Pedoman Umum Pelaksanaan Gerakan Masyarakat Hidup Sehat
8.	Peraturan Menteri Kesehatan Nomor 8 Tahun 2019 tentang Pedoman Pelaksanaan Dan Pembinaan Pemberdayaan Masyarakat Bidang Kesehatan 
9.	Peraturan Menteri Kesehatan Nomor 3 Tahun 2014 ttg STBM
10.	Peraturan Menteri Kesehatan Nomor 2 Tahun 2023 tentang Pelaksanaan PP 66 tahun 2014 tentang Kesehatan Lingkungan
11.	Peraturan Menteri Kesehatan Nomor 19 Tahun 2024 Tentang Puskesmas
12.	Roadmap Stop Buang Air besar Sembarangan tahun 2022 – 2030
13.	Roadmap Cuci Tangan Pakai Sabun tahun 2022 - 2030"
1.02.05.2.02.0001	Penyelenggaraan Promosi Kesehatan dan Gerakan Hidup Bersih dan Sehat	Terselenggaranya Promosi Kesehatan dan Gerakan Hidup Bersih dan Sehat	Jumlah Dokumen Hasil Penyelenggaraan Promosi Kesehatan dan Gerakan Hidup Bersih dan Sehat	Dokumen	"Penyelenggaraan Promosi Kesehatan dan Perilaku Hidup Bersih dan Sehat adalah  Upaya  memelihara dan meningkatkan derajat kesehatan dengan mengutamakan upaya promotif dan preventif dengan membudayakan perilaku hidup bersih dan sehat .

Perilaku Hidup Bersih dan Sehat  adalah   semua perilaku yang dilakukan atas kesadaran sehingga anggota keluarga atau keluarga dapat menolong dirinya sendiri di bidang kesehatan dan berperan aktif dalam kegiatan-kegiatan kesehatan di masyarakat


1)Instruksi Presiden Nomor 1 Tahun 2017 tentang Gerakan Masyarakat Hidup Sehat 
2) Permenkes No.8 Th. 2019 Tentang Pemberdayaan Masyarakat Bidang Kesehatan, 
3) Permenkes No.74 Tahun 2015 tentang Upaya Peningkatan dan Pencegahan Penyakit
4) Keputusan Menteri Kesehatan No.:1114/MENKES/SK/VIII/2005 Tentang Pedoman Pelaksanaan Promosi Kesehatan di Daerah
5) Peraturan Menteri Perencanaan Pembangunan Nasional/Kepala Bappenas Nomor
11 Tahun 2017 tentang Pedoman Umum Pelaksanaan Gerakan Masyarakat Hidup

6) Permenkes No.65 Tahun 2013 Tentang Pedoman pelaksanaan dan pembinaan Pemberdayaan masyarakat bidang kesehatan,
7)  Permenkes No 43 tahun 2019 tentang pusat kesehatan masyarakat atau puskesmas
8) PP No. 66 Tahun 2014 tentang Kesehatan Lingkungan
9) Permenkes No. 3 Tahun 2014 tentang STBM
10) Permenkes No. 492 Tahun 2010 tentang Persyaratan Kualitas Air Minum
11) Permenkes 736 Tahun 2010 tentang Tata Laksana Pengawasan Kualitas Air Minum"
1.02.05.2.03.0001	Bimbingan Teknis dan Supervisi Pengembangan dan Pelaksanaan Upaya Kesehatan Bersumber Daya Masyarakat (UKBM)	Terlaksananya Bimbingan Teknis dan Supervisi Upaya Kesehatan Bersumber Daya Masyarakat (UKBM)	Jumlah Dokumen Hasil Bimbingan Teknis dan Supervisi Upaya Kesehatan Bersumber Daya Masyarakat (UKBM)	Dokumen	"Bimtek dan Supervisi UKBM adalah pembinaan, pendampingan dan pemantauan  secara berkala dalam rangka penguatan atas penyelenggaraan UKBM  

Upaya Kesehatan Bersumber Daya Masyarakat (UKBM) adalah wahana pemberdayaan masyarakat bidang kesehatan yang dibentuk atas dasar kebutuhan masyarakat, dikelola oleh, dari, untuk, dan bersama masyarakat, dengan pembinaan sektor kesehatan, lintas sektor dan pemangku kepentingan terkait lainnya.


Peraturan pemerintah No 66 Tahun 2014 tentang kesehatan lingkungan
Instruksi Presiden Nomor 1 Tahun 2017 tentang Gerakan Masyarakat Hidup Sehat 
Permenkes No.8 Th. 2019 Tentang Pemberdayaan Masyarakat Bidang Kesehatan, 
Permenkes No.74 Tahun 2015 tentang Upaya Peningkatan dan Pencegahan Penyakit
Keputusan Menteri Kesehatan No.:1114/MENKES/SK/VIII/2005 Tentang Pedoman Pelaksanaan Promosi Kesehatan di Daerah
Peraturan Menteri Perencanaan Pembangunan Nasional/Kepala Bappenas Nomor 11 Tahun 2017 tentang Pedoman Umum Pelaksanaan Gerakan Masyarakat Hidup 
Permenkes no 71 tahun 2015 tentang penanggulangan Penyakit Tidak Menular
Peraturan bersama permandagri dan menkes no 34 tahun 2005 nomor 1138 Menkes PBVIII 2005 tentang penyelenggaraan kab kota sehat

Road Map PKAM 2020 2030
Road Map SBS 2022 2030"
1.02.01.2.01.0006	Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD				
1.02.01.2.01.0007	Evaluasi Kinerja Perangkat Daerah				
1.02.01.2.02.0001	Penyediaan Gaji dan Tunjangan ASN				
1.02.01.2.02.0003	"Pelaksanaan Penatausahaan dan

Pengujian/Verifikasi Keuangan SKPD"				
1.02.01.2.02.0005	Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD				
1.02.01.2.03.0005	Rekonsiliasi dan Penyusunan Laporan Barang Milik Daerah pada SKPD				
1.02.01.2.05.0005	Monitoring, Evaluasi, dan Penilaian Kinerja Pegawai				
1.02.01.2.05.0009	Pendidikan dan Pelatihan Pegawai Berdasarkan Tugas dan Fungsi				
1.02.01.2.06.0002	Penyediaan Peralatan dan Perlengkapan Kantor				
1.02.01.2.06.0004	Penyediaan Bahan Logistik Kantor				
1.02.01.2.07.0005	Pengadaan Mebel				
1.02.01.2.07.0010	Pengadaan Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya				
1.02.01.2.07.0011	Pengadaan Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya				
1.02.01.2.08.0002	Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik				
1.02.01.2.08.0004	Penyediaan Jasa Pelayanan Umum Kantor				
1.02.01.2.09.0001	Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan				
1.02.01.2.09.0002	Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan				
1.02.01.2.09.0006	Pemeliharaan Peralatan dan Mesin Lainnya				
1.02.01.2.09.0008	Pemeliharaan Aset Tak Berwujud				
1.02.01.2.09.0009	Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya				
1.02.01.2.09.0010	Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya				
1.02.01.2.10.0001	Pelayanan dan Penunjang Pelayanan BLUD				
1.03.02.2.01.0075	Pembinaan dan Pemberdayaan Kelembagaan Pengelolaan SDA Kewenangan Kabupaten/Kota	Kelembagaan Pengelolaan SDA Kewenangan Kabupaten/Kota yang mendapatkan Pembinaan dan Pemberdayaan	Jumlah Lembaga Pengelolaan SDA Kewenangan Kabupaten/Kota yang Dibina dan Diberdayakan	Lembaga	Meliputi TKPSDA WS dan Dewan SDA Provinsi
1.03.02.2.01.0127	Penyusunan Rencana Teknis dan Dokumen Lingkungan Hidup untuk Konstruksi Air Tanah dan Air Baku	Tersusunnya Rencana Teknis dan Dokumen Lingkungan Hidup untuk Konstruksi Air Tanah dan Air Baku	Jumlah Dokumen Rencana Teknis dan Dokumen Lingkungan Hidup untuk Konstruksi Air Tanah dan Air Baku yang Disusun	Dokumen	Sub kegiatan Penyusunan Rencana Teknis dan Dokumen Lingkungan Hidup untuk Konstruksi Air Tanah dan Air Baku mencakup penyusunan FS, desain, LARAP, penyusunan UKL/UPL dan AMDAL
1.03.02.2.02.0002	Pembangunan Jaringan Irigasi Permukaan	Terbangunnya Jaringan Irigasi Permukaan	Panjang Jaringan Irigasi Permukaan yang Dibangun	KM	...
1.03.02.2.02.0008	Peningkatan Jaringan Irigasi Permukaan	Meningkatnya Jaringan Irigasi Permukaan	Panjang Jaringan Irigasi Permukaan yang Ditingkatkan	KM	...
1.03.02.2.02.0014	Rehabilitasi Jaringan Irigasi Permukaan	Terehabilitasinya Jaringan Irigasi Permukaan	Panjang Jaringan Irigasi Permukaan yang Direhabilitasi	KM	...
1.03.02.2.02.0021	Operasi dan Pemeliharaan Jaringan Irigasi Permukaan	Beroperasi dan Terpeliharanya Jaringan Irigasi Permukaan	Panjang Jaringan Irigasi Permukaan yang Dioperasikan dan Dipelihara	KM	...
1.03.02.2.02.0044	Operasional Kelembagaan Pengelola Irigasi	Terfasilitasinya operasional kegiatan Pengelola Irigasi	Jumlah Lembaga Pengelola Irigasi yang beroperasi	Lembaga	Meliputi operasional pengaturan, pelaksanaan, pemantauan, dan evaluasi untuk menjamin ketertiban kelembagaan pengelolaan irigasi
1.03.02.2.02.0050	Penyusunan Dukungan Teknis bidang Irigasi dan Rawa	Tersusunnya Dukungan Teknis bidang Irigasi dan Rawa	Jumlah Dukungan Teknis bidang Irigasi dan Rawa yang Disusun	Dokumen	"Penyusunan dukungan teknis berupa dokumen perencanaan yang akan digunakan sebagai acuan dalam pelaksanaan konstruksi irigasi dan rawa, yang meliputi:
 1. Studi Potensi, studi kelayakan
 2. Detail desain
 3. Dokumen penanganan dampak sosial atas pengadaan tanah (LARAP)
 4. Dokumen lingkungan, dapat berupa AMDAL, UKL/UPL, atau SPPL"
1.03.03.2.01.0024	Pembinaan dan Pemberdayaan Masyarakat dalam Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM)	Masyarakat yang mendapatkan Pembinaan dan Pemberdayaan dalam Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM)	Jumlah Masyarakat yang dibina dan diberdayakan dalam Pengelolaan dan Pengembangan Sistem Penyediaan Air Minum (SPAM)	Orang	Pembinaan dan Pemberdayaan Masyarakat dalam Pemanfaatan SPAM  melalui kegiatan fasilitasi, penyuluhan, advokasi, pelatihan sosialisasi dan/atau kegiatan lainnya.
1.03.03.2.01.0025	Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Penyediaan Air Minum (SPAM)	Tersusunnya Rencana, Kebijakan, Strategi dan Teknis Sistem Penyediaan Air Minum (SPAM)	Jumlah Dokumen Rencana, Kebijakan, Strategi dan Teknis Sistem Penyediaan Air Minum (SPAM) yang disusun	Dokumen	"Penyusunan Rencana, Kebijakan, Strategi dan Teknis Sistem Penyediaan Air Minum (SPAM) mencakup:
1.  Peraturan Daerah, Peraturan Kepala Daerah, Surat Keputusan, dan Surat Edaran Bidang Air Minum
2.  Kebijakan dan Strategi Daerah (Jakstrada) Air Minum
3   Rencana Induk Sistem Penyediaan Air Minum (RISPAM)
4.  Rencana Pengamanan Air Minum (RPAM) Jaringan Perpipaan (JP) dan Bukan Jaringan Perpipaan (BJP)  
5. Readiness Criteria untuk konstruksi Sistem Penyediaan Air Minum (SPAM) Kabupaten/Kota mengacu pada SE DJCK No 45 Tahun 2024 perihal Prosedur Penyiapan Readiness Criteria Dalam Penyusunan Program dan Anggaran Direktorat Jenderal Cipta Karya.
6. Pelaporan Data SPM Air Minum yang meliputi: Identifikasi Kebutuhan, Upaya Pemenuhan dan Capaian SPM Air Minum"
1.03.03.2.01.0026	Peningkatan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan	Meningkatnya Kapasitas Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan	Kapasitas Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan yang ditingkatkan	Liter/Detik	"Peningkatan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan mencakup:
1. Peningkatan Kapasitas Unit Air  dan/atau
2. Peningkatan Kapasitas Produksi"
1.03.03.2.01.0028	Pembangunan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan	Terbangunnya Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan	Kapasitas Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan yang dibangun	Liter/Detik	"Pembangunan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan mencakup Pembangunan:
1. Unit Air Baku
2. Unit Produksi
3. Unit Distribusi
4. Unit Pelayanan"
1.03.03.2.01.0029	Operasi dan Pemeliharaan Sistem Penyediaan Air Minum (SPAM)	Beroperasi dan Terpeliharanya Sistem Penyediaan Air Minum (SPAM)	Jumlah Sistem Penyediaan Air Minum (SPAM) yang Dioperasikan dan Dipelihara	Unit	"Operasi dan Pemeliharaan SPAM Kab/Kota merupakan kegiatan untuk memastikan operasional SPAM Kab/Kota tetap berjalan yang dilakukan oleh Pemerintah Kab/Kota

Operasi dan Pemeliharaan Sistem Penyediaan Air Minum (SPAM) mencakup:
1. Pengalokasian dana operasional SPAM
2. Pembentukan Lembaga Pengelola SPAM
3. Pemanfaatan Infrastruktur 
4. Manajemen Mutu
5. Manajemen Asset"
1.03.03.2.01.0032	Perluasan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan	Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan yang mendapatkan Perluasan	Jumlah Sambungan Rumah yang terlayani oleh perluasan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan	SR	"Perluasan Sistem Penyediaan Air Minum (SPAM) Jaringan Perpipaan mencakup penambahan: 
1. Unit Distribusi
2. Unit Pelayanan (SR)"
